Sun Aug 13 19:02:06 2023    results

         1162774169 function calls (825703045 primitive calls) in 464.795 seconds

   Random listing order was used

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        6    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axis.py:824(_get_autoscale_on)
        6    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axis.py:828(_set_autoscale_on)
       36    0.000    0.000    0.020    0.001 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axis.py:855(clear)
       48    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axis.py:898(reset_ticks)
       24    0.000    0.000    0.019    0.001 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axis.py:918(set_tick_params)
       24    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axis.py:1065(<dictcomp>)
       24    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axis.py:1017(_translate_tick_params)
        6    0.000    0.000    0.012    0.002 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axis.py:1082(set_clip_path)
        2    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axis.py:1125(get_inverted)
       10    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axis.py:1180(<listcomp>)
       10    0.000    0.000    0.001    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axis.py:1162(_set_lim)
       12    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axis.py:1237(_set_artist_props)
       18    0.000    0.000    0.022    0.001 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axis.py:1544(_get_tick)
       12    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axis.py:1579(get_major_locator)
       12    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axis.py:1652(<dictcomp>)
       12    0.000    0.000    0.017    0.001 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axis.py:1621(grid)
       18    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axis.py:1663(update_units)
       18    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axis.py:1718(have_units)
       32    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axis.py:1721(convert_units)
       36    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axis.py:1738(set_units)
       42    0.000    0.000    0.001    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axis.py:1792(set_major_formatter)
       42    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axis.py:1818(set_minor_formatter)
       84    0.000    0.000    0.001    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axis.py:1832(_set_formatter)
       42    0.000    0.000    0.001    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axis.py:1858(set_major_locator)
       42    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axis.py:1874(set_minor_locator)
        6    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axis.py:1890(set_pickradius)
        2    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axis.py:2204(getter)
       10    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axis.py:2208(setter)
        3    0.000    0.000    0.004    0.001 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axis.py:2233(__init__)
       21    0.000    0.000    0.004    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axis.py:2237(_init)
        5    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axis.py:2458(get_minpos)
        3    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\gridspec.py:101(set_width_ratios)
        3    0.000    0.000    0.003    0.001 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axis.py:2492(__init__)
       21    0.000    0.000    0.004    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axis.py:2496(_init)
        5    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axis.py:2717(get_minpos)
       32    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\units.py:56(_is_natively_supported)
    40/20    0.000    0.000    0.001    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\units.py:164(get_converter)
        3    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\gridspec.py:123(set_height_ratios)
        3    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\gridspec.py:191(<listcomp>)
        3    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\gridspec.py:199(<listcomp>)
        3    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\gridspec.py:145(get_grid_positions)
        3    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\gridspec.py:207(_check_gridspec_exists)
        3    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\gridspec.py:232(_normalize)
        3    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\gridspec.py:228(__getitem__)
        3    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\gridspec.py:329(__init__)
        3    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\gridspec.py:430(<dictcomp>)
        3    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\gridspec.py:413(get_subplot_params)
        3    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\gridspec.py:550(__init__)
        3    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\gridspec.py:560(_from_subplot_args)
        3    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\gridspec.py:608(num2)
        3    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\gridspec.py:612(num2)
        3    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\gridspec.py:616(get_gridspec)
        3    0.000    0.000    0.001    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\gridspec.py:657(get_position)
       12    0.000    0.000    0.002    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\spines.py:35(__init__)
    84/72    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\spines.py:202(_ensure_position_is_set)
       12    0.000    0.000    0.007    0.001 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\spines.py:208(register_axis)
       12    0.000    0.000    0.006    0.001 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\spines.py:221(clear)
       12    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\spines.py:292(set_position)
    84/72    0.000    0.000    0.001    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\spines.py:332(get_spine_transform)
       12    0.000    0.000    0.002    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\spines.py:425(linear_spine)
        3    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\spines.py:538(__init__)
        3    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\spines.py:541(from_dict)
       84    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\spines.py:551(__getattr__)
       20    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\spines.py:558(__getitem__)
        5    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\spines.py:584(__iter__)
        2    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\spines.py:587(__len__)
        3    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axes\_axes.py:4310(_parse_scatter_color_args)
        3    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axes\_axes.py:4692(<listcomp>)
        3    0.000    0.000    0.009    0.003 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axes\_axes.py:4460(scatter)
        1    0.000    0.000    0.001    0.001 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axes\_axes.py:5459(imshow)
        4    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\IPython\utils\decorators.py:45(wrapper)
        4    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\pyplot.py:185(_get_required_interactive_framework)
       12    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\pyplot.py:198(_get_backend_mod)
        4    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\pyplot.py:359(_warn_if_gui_out_of_main_thread)
        4    0.000    0.000    0.084    0.021 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\pyplot.py:381(new_figure_manager)
        4    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\pyplot.py:388(draw_if_interactive)
        4    0.000    0.000    0.084    0.021 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\pyplot.py:691(figure)
        8    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\pyplot.py:893(gcf)
        4    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\pyplot.py:914(get_fignums)
        8    0.000    0.000    0.064    0.008 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\pyplot.py:2307(gca)
        1    0.000    0.000    0.022    0.022 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\pyplot.py:2689(imshow)
        3    0.000    0.000    0.052    0.017 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\pyplot.py:2857(scatter)
        4    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\pyplot.py:3076(sci)
      800    0.000    0.000    0.000    0.000 {method '__array_prepare__' of 'numpy.ndarray' objects}
       14    0.000    0.000    0.000    0.000 {method 'all' of 'numpy.ndarray' objects}
       39    0.000    0.000    0.000    0.000 {method 'any' of 'numpy.ndarray' objects}
     1233    0.002    0.000    0.002    0.000 {method 'astype' of 'numpy.ndarray' objects}
      800    0.000    0.000    0.000    0.000 {method 'conj' of 'numpy.ndarray' objects}
      235    0.000    0.000    0.000    0.000 {method 'copy' of 'numpy.ndarray' objects}
        6    0.000    0.000    0.000    0.000 {method 'cumsum' of 'numpy.ndarray' objects}
   596008    1.256    0.000    1.256    0.000 {method 'dot' of 'numpy.ndarray' objects}
        7    0.000    0.000    0.000    0.000 {method 'max' of 'numpy.ndarray' objects}
        7    0.000    0.000    0.000    0.000 {method 'min' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.000    0.000 {method 'nonzero' of 'numpy.ndarray' objects}
   596059    0.237    0.000    0.237    0.000 {method 'ravel' of 'numpy.ndarray' objects}
       67    0.000    0.000    0.000    0.000 {method 'reshape' of 'numpy.ndarray' objects}
        4    0.000    0.000    0.000    0.000 {method 'searchsorted' of 'numpy.ndarray' objects}
        2    0.000    0.000    0.000    0.000 {method 'sort' of 'numpy.ndarray' objects}
      400    0.001    0.000    0.001    0.000 {method 'squeeze' of 'numpy.ndarray' objects}
       46    0.000    0.000    0.000    0.000 {method 'tolist' of 'numpy.ndarray' objects}
   114/96    0.000    0.000    0.001    0.000 {method 'view' of 'numpy.ndarray' objects}
    80932    0.091    0.000    0.091    0.000 {built-in method numpy.array}
   856149    0.150    0.000    0.150    0.000 {built-in method numpy.asarray}
      582    0.000    0.000    0.000    0.000 {built-in method numpy.asanyarray}
        2    0.000    0.000    0.000    0.000 {built-in method numpy.arange}
      874    0.002    0.000    0.002    0.000 {built-in method numpy.zeros}
        1    0.000    0.000    0.000    0.000 {built-in method numpy.empty}
 27129040   15.718    0.000   15.718    0.000 {built-in method numpy.core._multiarray_umath.dragon4_positional}
1372316/1372286    1.182    0.000    8.592    0.000 {built-in method numpy.core._multiarray_umath.implement_array_function}
       42    0.000    0.000    0.000    0.000 {built-in method numpy.core._multiarray_umath.normalize_axis_index}
        1    0.000    0.000    0.000    0.000 {built-in method numpy.frompyfunc}
   516208    0.322    0.000    0.322    0.000 {built-in method numpy.seterrobj}
  1032416    0.180    0.000    0.180    0.000 {built-in method numpy.geterrobj}
   517174    1.502    0.000    1.502    0.000 {method 'reduce' of 'numpy.ufunc' objects}
        2    0.000    0.000    0.000    0.000 {method 'item' of 'numpy.generic' objects}
        6    0.000    0.000    0.000    0.000 {method 'copy' of 'numpy.generic' objects}
    50/48    0.000    0.000    0.000    0.000 {method 'view' of 'numpy.generic' objects}
        9    0.000    0.000    0.000    0.000 {method 'any' of 'numpy.generic' objects}
       32    0.000    0.000    0.000    0.000 {built-in method color}
        4    0.000    0.000    0.000    0.000 {built-in method screen}
       36    0.000    0.000    0.000    0.000 {built-in method devicePixelRatioF}
        8    0.000    0.000    0.000    0.000 {built-in method size}
       32    0.000    0.000    0.000    0.000 {built-in method value}
       32    0.000    0.000    0.000    0.000 {built-in method setDevicePixelRatio}
       32    0.002    0.000    0.002    0.000 {built-in method addAction}
        8    0.000    0.000    0.000    0.000 {built-in method addSeparator}
        4    0.000    0.000    0.000    0.000 {built-in method addWidget}
        4    0.000    0.000    0.000    0.000 {built-in method setAllowedAreas}
        4    0.000    0.000    0.000    0.000 {built-in method addToolBar}
        4    0.000    0.000    0.000    0.000 {built-in method setCentralWidget}
        4    0.000    0.000    0.000    0.000 {built-in method setAlignment}
        8    0.000    0.000    0.000    0.000 {built-in method setCheckable}
       14    0.000    0.000    0.000    0.000 {built-in method setEnabled}
       32    0.000    0.000    0.000    0.000 {built-in method setToolTip}
        4    0.000    0.000    0.000    0.000 {built-in method setVisible}
       32    0.000    0.000    0.000    0.000 {built-in method backgroundRole}
       32    0.000    0.000    0.000    0.000 {built-in method palette}
        4    0.001    0.000    0.001    0.000 {built-in method raise_}
        8    0.000    0.000    0.000    0.000 {function FigureCanvasBase.resize at 0x000001E3FEF1FD00}
        4    0.000    0.000    0.000    0.000 {resizeEvent}
        4    0.000    0.000    0.000    0.000 {built-in method setAttribute}
        4    0.000    0.000    0.000    0.000 {built-in method setFocus}
        4    0.000    0.000    0.000    0.000 {built-in method setFocusPolicy}
        4    0.000    0.000    0.000    0.000 {built-in method setMouseTracking}
        4    0.000    0.000    0.000    0.000 {built-in method setPalette}
        4    0.000    0.000    0.000    0.000 {built-in method setSizePolicy}
        4    0.000    0.000    0.000    0.000 {built-in method setWindowIcon}
        4    0.000    0.000    0.000    0.000 {built-in method setWindowTitle}
        4    0.052    0.013    0.053    0.013 {built-in method show}
        4    0.000    0.000    0.000    0.000 {built-in method sizeHint}
        4    0.000    0.000    0.000    0.000 {built-in method window}
        4    0.000    0.000    0.000    0.000 {built-in method windowHandle}
        1    0.000    0.000    0.000    0.000 {imread}
        4    0.000    0.000    0.000    0.000 {singleShot}
       12    0.000    0.000    0.000    0.000 {built-in method height}
        8    0.000    0.000    0.000    0.000 {built-in method width}
       20    0.000    0.000    0.000    0.000 {method 'connect' of 'PyQt5.QtCore.pyqtBoundSignal' objects}
      562    0.000    0.000    0.001    0.000 {built-in method _abc._abc_instancecheck}
      150    0.000    0.000    0.000    0.000 {built-in method _abc._abc_subclasscheck}
     1584    0.000    0.000    0.000    0.000 {method 'append' of 'collections.deque' objects}
       18    0.000    0.000    0.000    0.000 {built-in method _functools.reduce}
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
      653    0.000    0.000    0.000    0.000 {method 'match' of 're.Pattern' objects}
      402    0.001    0.000    0.001    0.000 {method 'sub' of 're.Pattern' objects}
        2    0.000    0.000    0.000    0.000 {built-in method _weakref.proxy}
      401    0.001    0.000    0.001    0.000 {built-in method now}
        1    0.000    0.000    0.000    0.000 {built-in method utcfromtimestamp}
       46    0.000    0.000    0.000    0.000 {built-in method math.cos}
       46    0.000    0.000    0.000    0.000 {built-in method math.radians}
       46    0.000    0.000    0.000    0.000 {built-in method math.sin}
       32    0.002    0.000    0.002    0.000 {built-in method nt.stat}
      411    0.000    0.000    0.000    0.000 {built-in method nt.getpid}
      188    0.000    0.000    0.000    0.000 {built-in method nt.fspath}
     3101    0.135    0.000    0.135    0.000 {method 'acquire' of '_thread.lock' objects}
      371    0.000    0.000    0.000    0.000 {method 'release' of '_thread.lock' objects}
      404    0.000    0.000    0.000    0.000 {method '__enter__' of '_thread.lock' objects}
      404    0.000    0.000    0.000    0.000 {method '__exit__' of '_thread.lock' objects}
      405    0.000    0.000    0.000    0.000 {method 'acquire' of '_thread.RLock' objects}
      405    0.000    0.000    0.000    0.000 {method 'release' of '_thread.RLock' objects}
      421    0.000    0.000    0.000    0.000 {method '__exit__' of '_thread.RLock' objects}
      775    0.002    0.000    0.002    0.000 {built-in method _thread.allocate_lock}
   258508    0.062    0.000    0.062    0.000 {built-in method _thread.get_ident}
        4    0.000    0.000    0.000    0.000 {built-in method _thread.get_native_id}
     1602    0.000    0.000    0.000    0.000 {built-in method time.time}
        4    0.000    0.000    0.000    0.000 {built-in method time.perf_counter}
      411    0.000    0.000    0.000    0.000 {method 'write' of '_io.StringIO' objects}
     4243    0.001    0.000    0.001    0.000 {function RcParams.__getitem__ at 0x000001E3FEAA91B0}
   113991    0.022    0.000    0.022    0.000 {method 'get' of 'dict' objects}
      144    0.000    0.000    0.000    0.000 {method 'setdefault' of 'dict' objects}
      767    0.000    0.000    0.000    0.000 {method 'pop' of 'dict' objects}
   783350    0.140    0.000    0.140    0.000 {method 'items' of 'dict' objects}
      323    0.000    0.000    0.000    0.000 {method 'values' of 'dict' objects}
   450990    0.131    0.000    0.131    0.000 {method 'update' of 'dict' objects}
      800    0.000    0.000    0.000    0.000 {built-in method fromkeys}
   258104    0.088    0.000    0.088    0.000 {method 'copy' of 'dict' objects}
      216    0.000    0.000    0.000    0.000 {method 'copy' of 'list' objects}
   663736    0.051    0.000    0.051    0.000 {method 'append' of 'list' objects}
        2    0.000    0.000    0.000    0.000 {method 'pop' of 'list' objects}
     1562    0.000    0.000    0.000    0.000 {method 'reverse' of 'list' objects}
        1    0.000    0.000    0.000    0.000 {method 'pop' of 'collections.OrderedDict' objects}
       12    0.000    0.000    0.000    0.000 {method 'values' of 'collections.OrderedDict' objects}
        4    0.000    0.000    0.000    0.000 {method 'move_to_end' of 'collections.OrderedDict' objects}
   338123    0.074    0.000    0.074    0.000 {method 'add' of 'set' objects}
   258104    0.079    0.000    0.079    0.000 {method 'discard' of 'set' objects}
        1    0.000    0.000    0.000    0.000 {method 'difference' of 'set' objects}
        4    0.000    0.000    0.000    0.000 {method 'remove' of 'set' objects}
      400    0.020    0.000    0.020    0.000 {method 'union' of 'set' objects}
        3    0.000    0.000    0.000    0.000 {method 'indices' of 'slice' objects}
      138    0.000    0.000    0.000    0.000 {method '__reduce_ex__' of 'object' objects}
        1    0.000    0.000    0.000    0.000 {method 'encode' of 'str' objects}
      252    0.000    0.000    0.000    0.000 {method 'replace' of 'str' objects}
 13564644    2.152    0.000    2.152    0.000 {method 'split' of 'str' objects}
       79    0.000    0.000    0.000    0.000 {method 'join' of 'str' objects}
      114    0.000    0.000    0.000    0.000 {method 'count' of 'str' objects}
       31    0.000    0.000    0.000    0.000 {method 'lower' of 'str' objects}
       78    0.000    0.000    0.000    0.000 {method 'lstrip' of 'str' objects}
  7040364    0.932    0.000    0.932    0.000 {method 'rstrip' of 'str' objects}
 13564520    2.041    0.000    2.041    0.000 {method 'splitlines' of 'str' objects}
        1    0.000    0.000    0.000    0.000 {method 'strip' of 'str' objects}
     2873    0.005    0.000    0.007    0.000 {method 'format' of 'str' objects}
482380566   35.768    0.000   35.768    0.000 {built-in method builtins.abs}
       18    0.000    0.000    0.000    0.000 {built-in method builtins.all}
      140    0.000    0.000    0.000    0.000 {built-in method builtins.any}
     1122    0.000    0.000    0.000    0.000 {built-in method builtins.callable}
      513    0.000    0.000    0.000    0.000 {built-in method builtins.delattr}
     2008    0.000    0.000    0.000    0.000 {built-in method builtins.divmod}
        1    0.000    0.000  464.795  464.795 {built-in method builtins.exec}
     6300    0.002    0.000    0.002    0.000 {built-in method builtins.getattr}
     1274    0.000    0.000    0.000    0.000 {built-in method builtins.hasattr}
  310/226    0.000    0.000    0.000    0.000 {built-in method builtins.hash}
   259509    0.065    0.000    0.065    0.000 {built-in method builtins.id}
   268032    0.089    0.000    0.090    0.000 {built-in method builtins.isinstance}
  2227463    0.286    0.000    0.286    0.000 {built-in method builtins.issubclass}
   181423    0.019    0.000    0.019    0.000 {built-in method builtins.iter}
144341844/144341841   10.151    0.000   10.151    0.000 {built-in method builtins.len}
   258104    0.554    0.000    0.554    0.000 {built-in method builtins.locals}
  7299357    4.972    0.000   11.193    0.000 {built-in method builtins.max}
    11139    0.002    0.000    0.002    0.000 {built-in method builtins.min}
     4041    0.001    0.000    0.002    0.000 {built-in method builtins.next}
     8442    0.001    0.000    0.001    0.000 {built-in method builtins.ord}
        3    0.000    0.000    0.000    0.000 {built-in method builtins.print}
      709    0.000    0.000    0.000    0.000 {built-in method builtins.setattr}
      420    0.042    0.000    0.042    0.000 {built-in method builtins.sorted}
      809    0.005    0.000    0.023    0.000 {built-in method builtins.sum}
        1    0.000    0.000    0.000    0.000 {built-in method sys.audit}
      932    0.000    0.000    0.000    0.000 {built-in method sys.intern}
      442    0.000    0.000    0.000    0.000 {built-in method __new__ of type object at 0x00007FFD891BAD50}
    19580    0.002    0.000    0.002    0.000 {built-in method unicodedata.east_asian_width}
        7    0.000    0.000    0.000    0.000 {built-in method matplotlib._path.update_path_extents}
       11    0.000    0.000    0.000    0.000 {built-in method matplotlib._path.affine_transform}
      405    0.001    0.000    0.001    0.000 {method 'acquire' of '_multiprocessing.SemLock' objects}
      405    0.001    0.000    0.001    0.000 {method 'release' of '_multiprocessing.SemLock' objects}


